house_number,street_name,intersecting_street,latitude,longitude
,EASTERN PKWY (W/B) @,HOWARD AVE,40.6693118,-73.9366428
,E 135TH ST (W/B) @ A,LEXANDER AVE,40.8091009,-73.9252541
,WB ATLANTIC AVE @ LO,GAN ST,40.6762846,-73.9079141
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,FLATBUSH AVE (N/B) @,EASTERN PKWY,40.6712062,-73.9636306
,HORACE HARDING EXPWY,(W/B) @ 159TH ST,40.745377,-73.77248449999999
,WEST ST (S/B) @ W HO,USTON ST,40.740065,-73.99316499999999
,BEACH CHANNEL DR (W/,B) @ B 140TH ST,40.5978963,-73.7661191
,HORACE HARDING EXPWY,(W/B) @ 159TH ST,40.745377,-73.77248449999999
,HOWARD AVE (N/B) @ E,NEW YORK AVE,40.6728949,-73.9089333
,ARTHUR KILL RD (W/B),@ RICHMOND AVE,40.55948009999999,-74.1686156
,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,40.8331301,-73.8603449
,CONEY ISLAND AVE (S/,B) @ DORCHESTER RD,40.6136033,-73.9631313
,8TH AVE (N/B) @ 57TH,ST,40.7669796,-73.9839556
,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,40.7887673,-73.70559469999999
,WILLIAMSBURG ST (S/B,) @ FLUSHING AVE,40.7112947,-73.9350365
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,FLATBUSH AVE (N/B) @,BERGEN ST,40.67834000000001,-73.961955
,EASTERN PKWY (W/B) @,BEDFORD AVE,40.6702886,-73.95506590000001
,3RD AVE (S/B) @ E 13,5TH ST,40.7324435,-73.9958501
,WOODHAVEN BLVD (N/B),@ YELLOWSTONE BLVD,40.70689429999999,-73.8589472
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,SUNRISE HWY (W/B) @,BROOKVILLE BLVD,40.6654052,-73.7231224
,ROCKAWAY BLVD (S/B),@ BROOKVILLE BLVD,40.6728572,-73.832624
,HOYT AVE (S/B) @ 31S,T ST,40.771069,-73.91756099999999
,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,40.6762846,-73.9079141
,WHITE PLAINS RD (S/B,) @ WATSON AVE,40.856614,-73.867633
,FRANCIS LEWIS BLVD (,N/B) @ HILLSIDE AVE,40.72413969999999,-73.7639268
,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,40.8331301,-73.8603449
,SUNRISE HWY (W/B) @,BROOKVILLE BLVD,40.6654052,-73.7231224
,W FORDHAM RD (W/B) @,CEDAR AVE,40.862243,-73.911316
,QUEENS BLVD (W/B) @,JACOBUS ST,40.7340424,-73.8730341
,QUEENS BLVD (W/B) @,JACOBUS ST,40.7340424,-73.8730341
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,40.752052,-73.72535169999999
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,PENNSYLVANIA AVE (N/,B) @ LINDEN BLVD,40.6585561,-73.8905344
,8TH AVE (N/B) @ 57TH,ST,40.7669796,-73.9839556
,EASTERN PKWY (W/B) @,HOWARD AVE,40.6693118,-73.9366428
,QUEENS BLVD (W/B) @,JACOBUS ST,40.7340424,-73.8730341
,NORTHERN BLVD (W/B),@ DOUGLASTON PKWY,40.7654142,-73.7442019
,QUEENS BLVD (E/B) @,JACOBUS ST,40.7340424,-73.8730341
,WB N CONDUIT AVE @ V,AN WYCK EXPWY SB / E,40.6413111,-73.77813909999999
,E 135TH ST (W/B) @ A,LEXANDER AVE,40.8091009,-73.9252541
,5TH AVE (S/B) @ 40TH,ST,40.752124,-73.981083
,LINDEN BLVD (W/B) @,ROCKAWAY AVE,40.6579899,-73.8961789
,BORDEN AVE (E/B) @ G,REENPOINT AVE,40.7332629,-73.9404143
,HOYT AVE (S/B) @ 31S,T ST,40.771069,-73.91756099999999
,RICHMOND RD (E/B) @,NEW DORP LANE,40.58506819999999,-74.10630069999999
,MCDONALD AVE (N/B) @,VANDERBILT ST,40.7539873,-73.9774365
,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,40.7887673,-73.70559469999999
,FLATBUSH AVE (N/B) @,BERGEN ST,40.67834000000001,-73.961955
,CADMAN PLAZA (E/B) @,PROSPECT ST,40.6970564,-73.98949089999999
,WEST ST (N/B) @ W HO,USTON ST,40.72666830000001,-73.99972199999999
,NWB REMSEN AVE @ LIN,DEN BLVD,40.6467466,-73.91323109999999
,HORACE HARDING EXPWY,(E/B) @ OCEANIA ST,40.745377,-73.77248449999999
,W FORDHAM RD (W/B) @,CEDAR AVE,40.862243,-73.911316
,ROCKAWAY BLVD (N/B),@ BROOKVILLE BLVD,40.67677940000001,-73.8241082
,ASTORIA BLVD S (E/B),@ 77TH ST,40.767895,-73.9052833
,NORTHERN BLVD (W/B),@ DOUGLASTON PKWY,40.7654142,-73.7442019
,QUEENS BLVD (W/B) @,39TH ST,40.7526897,-73.9328056
,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,40.752052,-73.72535169999999
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,40.7887673,-73.70559469999999
,NORTHERN BLVD (W/B),@ DOUGLASTON PKWY,40.7654142,-73.7442019
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
341,E 82nd St,,40.774786,-73.95198610000001
1542,1st Ave,,40.7732657,-73.9518408
235,E 92nd St,,40.7821761,-73.94958489999999
210,York Ave,,40.761364,-73.9576697
1320,York Ave,,40.7657302,-73.9542457
439,E 76th St,,40.769779,-73.952175
20,East End Ave,,40.7714157,-73.9477655
N,E 90th St,15ft W/of York Ave,40.7788024,-73.9455436
410,E 92nd St,,40.78017250000001,-73.94592449999999
N,W 87th St,25ft E/of Broadway,40.7883666,-73.9745459
2,W 94th St,,40.7903784,-73.9656755
133,W 94th St,,40.792251,-73.96963029999999
220,W 93rd St,,40.792443,-73.972928
10,W 93rd St,,40.7899332,-73.9670934
40-11,82nd St,,40.7472426,-73.8836348
37-35,82nd St,,40.7486213,-73.88393839999999
35-40,83rd St,,40.750685,-73.883809
W,83rd St,120ft S/of 35th Ave,40.7857376,-73.9764445
82-05,Roosevelt Ave,,40.7478323,-73.8836726
83-01,Roosevelt Ave,,40.7479364,-73.8827958
81-19,41st Ave,,40.7459902,-73.884288
S,41st Ave,50ft E/of 78th St,40.7534396,-73.9413709
40-18,76th St,,40.7463405,-73.8896623
76-09,Broadway,,40.7456227,-73.888576
41-50,78th St,,40.7438826,-73.88738719999999
104-19,39th Ave,,40.7509867,-73.8613792
104-20,39th Ave,,40.7506259,-73.861256
39-22,108th St,,40.750797,-73.85915299999999
E,108th St,15ft S/of Roosevelt,40.793561,-73.9453308
40-03,108th St,,40.750591,-73.858352
N,Roosevelt Ave,90ft E/of 99th St,40.7499212,-73.8622805
N,41st Ave,45ft E/of National S,40.7602263,-73.822684
40-54,98th St,,40.74787999999999,-73.866951
34-37B,Junction Blvd,,40.7541819,-73.8719466
35-16,Junction Blvd,,40.7528129,-73.8719071
97-02,38th Ave,,40.749807,-73.8686091
101,W 90th St,,40.7892983,-73.9705347
80-03,Jamaica Ave,,40.6923081,-73.8622711
87-41,86th St,,40.691476,-73.85748099999999
86-20,Jamaica Ave,,40.6923819,-73.8573208
801,Amsterdam Ave,,40.7959946,-73.9686316
200,W 102nd St,,40.7978795,-73.9679199
211,W 102nd St,,40.798427,-73.96850719999999
2828,Broadway,,40.8038844,-73.9665046
300,W 108th St,,40.8029933,-73.96808659999999
590,West End Ave,,40.7905343,-73.9763454
,E 135TH ST (W/B) @ A,LEXANDER AVE,40.8091009,-73.9252541
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,40.8331301,-73.8603449
,EASTERN PKWY (W/B) @,BEDFORD AVE,40.6702886,-73.95506590000001
,E 135TH ST (W/B) @ A,LEXANDER AVE,40.8091009,-73.9252541
,BRONX RIVER PKWY OFF,RAMP (S/B) @ E/B BR,40.94766449999999,-73.8345485
,4TH AVE (S/B) @ 60TH,ST,40.6497863,-74.0090187
,SB OCEAN PKWY @ AVEN,UE I,40.738829,-73.992041
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,ASTORIA BLVD (W/B) @,94TH ST,40.7656961,-73.8918905
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,HOWARD AVE (N/B) @ E,NEW YORK AVE,40.6728949,-73.9089333
,HORACE HARDING EXPWY,(E/B) @ 108TH ST,40.736997,-73.851688
,BORDEN AVE (E/B) @ G,REENPOINT AVE,40.7332629,-73.9404143
,WOODHAVEN BLVD (S/B),@ JAMAICA AVE,40.6901366,-73.8566087
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,WILLIAMSBURG ST (S/B,) @ FLUSHING AVE,40.7112947,-73.9350365
,23RD AVE (E/B) @ 94T,H ST,40.7678764,-73.8781215
,REMSEN AVE (N/B) @ L,ENOX RD,40.6557331,-73.9228588
,NORTHERN BLVD (W/B),@ MARATHON PKWY,40.768162,-73.73764
,8TH AVE (N/B) @ 57TH,ST,40.7669796,-73.9839556
,8TH AVE (N/B) @ 57TH,ST,40.7669796,-73.9839556
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,NARROWS RD (W/B) @ C,LOVE RD,40.607005,-74.0838942
,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,40.8331301,-73.8603449
,WB N CONDUIT AVE @ V,AN WYCK EXPWY SB / E,40.6413111,-73.77813909999999
,QUEENS BLVD (W/B) @,JACOBUS ST,40.7340424,-73.8730341
,ATLANTIC AVE (W/B) @,BEDFORD AVE,40.678278,-73.9529179
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,WB QUEENS BLVD @ 70T,H ST / 45TH AVE,40.742791,-73.9914151
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,RICHMOND RD (E/B) @,NEW DORP LANE,40.58506819999999,-74.10630069999999
,N CONDUIT AVE (W/B),@ LEFFERTS BLVD,40.6728572,-73.832624
,OCEAN PKWY (S/B) @ S,HORE PKWY,40.61287799999999,-73.96838620000001
,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,40.6762846,-73.9079141
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,RICHMOND RD (E/B) @,NEW DORP LANE,40.58506819999999,-74.10630069999999
,CONEY ISLAND AVE (S/,B) @ AVE P,40.618269,-73.964208
,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,40.7887673,-73.70559469999999
,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,40.8331301,-73.8603449
,CADMAN PLAZA (E/B) @,PROSPECT ST,40.6970564,-73.98949089999999
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,40.752052,-73.72535169999999
,ASTORIA BLVD S (E/B),@ 77TH ST,40.767895,-73.9052833
,RICHMOND RD (E/B) @,NEW DORP LANE,40.58506819999999,-74.10630069999999
,BRUCKNER BLVD (E/B),@ BRONX RIVER PKWY R,40.8239534,-73.87712979999999
,ASTORIA BLVD (W/B) @,STEINWAY ST,40.76956,-73.910225
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,ARTHUR KILL RD (W/B),@ RICHMOND AVE,40.55948009999999,-74.1686156
,EASTERN PKWY (W/B) @,HOWARD AVE,40.6693118,-73.9366428
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,BRUCKNER BLVD (E/B),@ BRONX RIVER PKWY R,40.8239534,-73.87712979999999
,8TH AVE (N/B) @ 57TH,ST,40.7669796,-73.9839556
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,40.8331301,-73.8603449
,GUN HILL ROAD (W/B),@ EASTCHESTER RD,40.8775414,-73.86639459999999
,SURF AVE (W/B) @ W 5,TH ST,40.5742638,-73.9887139
,PENNSYLVANIA AVE (N/,B) @ LINDEN BLVD,40.6585561,-73.8905344
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
,CONEY ISLAND AVE (S/,B) @ DORCHESTER RD,40.6136033,-73.9631313
,BRUCKNER BLVD (E/B),@ BRONX RIVER PKWY R,40.8239534,-73.87712979999999
,ASTORIA BLVD S (E/B),@ 77TH ST,40.767895,-73.9052833
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,BOSTON RD (E/B) @ PE,LHAM PKWY,40.8585618,-73.8677403
,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,40.752052,-73.72535169999999
,BORDEN AVE (E/B) @ G,REENPOINT AVE,40.7332629,-73.9404143
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,REMSEN AVE (N/B) @ W,INTHROP ST,40.6467466,-73.91323109999999
,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,40.6744791,-73.8004704
,BOSTON RD (E/B) @ PE,LHAM PKWY,40.8585618,-73.8677403
,E FORDHAM RD (E/B) @,BOSTON RD,40.86239399999999,-73.897565
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,BEACH CHANNEL DR (W/,B) @ B 140TH ST,40.5978963,-73.7661191
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,23RD AVE (E/B) @ 94T,H ST,40.7678764,-73.8781215
,WB N CONDUIT AVE @ V,AN WYCK EXPWY SB / E,40.6413111,-73.77813909999999
,SO CONDUIT AVE (E/B),@ 89TH ST,40.782993,-73.958489
,RICHMOND AVE (N/B) @,ARTHUR KILL RD,40.5799522,-74.1692922
,ASTORIA BLVD S (E/B),@ 77TH ST,40.767895,-73.9052833
,5TH AVE (S/B) @ 40TH,ST,40.752124,-73.981083
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,40.752052,-73.72535169999999
,EB ATLANTIC AVE @ RO,CKAWAY AVE,40.6468247,-73.6649399
,BRONXDALE AVE (W/B),@ CRUGER AVE,40.8548247,-73.86644160000002
,SB RICHMOND RD @ NAR,ROWS RD N,40.58506819999999,-74.10630069999999
,HORACE HARDING EXPWY,(E/B) @ 173RD ST,40.8444914,-73.9391827
,QUEENS BLVD (W/B) @,BROADWAY,40.7431606,-73.8836711
,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,40.752052,-73.72535169999999
,23RD AVE (E/B) @ 94T,H ST,40.7678764,-73.8781215
,FLATBUSH AVE (N/B) @,EASTERN PKWY,40.6712062,-73.9636306
,WILLIAMSBURG ST (S/B,) @ FLUSHING AVE,40.7112947,-73.9350365
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
,HORACE HARDING EXPWY,(E/B) @ OCEANIA ST,40.745377,-73.77248449999999
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,8TH AVE (N/B) @ 57TH,ST,40.7669796,-73.9839556
,EB ATLANTIC AVE @ RO,CKAWAY AVE,40.6468247,-73.6649399
,WB ATLANTIC AVE @ RO,CKAWAY AVE,40.6468247,-73.6649399
,BAY ST (S/B) @ HANNA,H ST,40.622464,-74.07253500000002
,RICHMOND RD (E/B) @,NEW DORP LANE,40.58506819999999,-74.10630069999999
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,GUN HILL ROAD (E/B),@ EASTCHESTER RD,40.8734347,-73.8540718
,OCEAN PKWY (N/B) @ A,VE W,40.61287799999999,-73.96838620000001
,BRUCKNER BLVD (E/B),@ BRONX RIVER PKWY R,40.8239534,-73.87712979999999
,OCEAN PKWY (N/B) @ A,VE W,40.61287799999999,-73.96838620000001
,NORTHERN BLVD (W/B),@ MARATHON PKWY,40.768162,-73.73764
,222ND ST (W/B) @ PAU,LDING AVE,40.7623174,-73.9851469
,BEACH CHANNEL DR (W/,B) @ B 140TH ST,40.5978963,-73.7661191
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,GUN HILL RD (E/B) @,WHITE PLAINS RD,40.877149,-73.86624259999999
,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,40.6744791,-73.8004704
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,FLATBUSH AVE (N/B) @,BERGEN ST,40.67834000000001,-73.961955
,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,40.7816876,-73.82166810000001
,FRANCIS LEWIS BLVD (,N/B) @ HILLSIDE AVE,40.72413969999999,-73.7639268
,ASTORIA BLVD S (E/B),@ 77TH ST,40.767895,-73.9052833
30,Paladino Ave,,40.7996615,-73.9307111
70,Paladino Ave,,40.7981906,-73.93000219999999
229,E 112th St,,40.795051,-73.940489
109,E 115th St,,40.79861,-73.9431003
121,E 115th St,,40.7983921,-73.9426524
500,E 77th St,,40.7696253,-73.9507634
520,E 76th St,,40.7687774,-73.95093469999999
525,E 75th St,,40.7683786,-73.9508429
187,Atlantic Ave,,40.6901743,-73.993353
197,Atlantic Ave,,40.6900385,-73.99293519999999
155,Court St,,40.6888859,-73.99244139999999
175,Pacific St,,40.6894786,-73.9936274
97,Court St,,40.6910542,-73.9915185
210,Pacific St,,40.6888116,-73.9923266
529,E 85th St,,40.7748209,-73.9461311
E,York Ave,0ft S/of E 81st St,40.7749292,-73.9547311
1733,2nd Ave,,40.7802599,-73.95033289999999
1752,2nd Ave,,40.7812254,-73.94908459999999
N,E 95th St,20ft W/of 3rd Ave,40.7846912,-73.9502432
134,E 95th St,,40.7852571,-73.9520435
331,E 86th St,,40.7775708,-73.9504548
407,E 77th St,,40.770866,-73.9529045
1700,1st Ave,,40.77820759999999,-73.9480658
235,E 89th St,,40.7800477,-73.9505824
1736,2nd Ave,,40.78056,-73.94946039999999
1750,2nd Ave,,40.7811505,-73.9491365
424,W 110th St,,40.8019579,-73.962295
1848,Amsterdam Ave,,40.829387,-73.9448069
1658,Amsterdam Ave,,40.8236287,-73.94918489999999
1504,Amsterdam Ave,,40.8185624,-73.9528586
90,Convent Ave,,40.8165905,-73.9530882
1457,Amsterdam Ave,,40.8168421,-73.95350150000002
W,Broadway,30ft N/of W 168th St,40.8421711,-73.9429382
2153,Amsterdam Ave,,40.8388148,-73.937291
120,W 160th St,,40.8356381,-73.9428169
916,St Nicholas Ave,,40.8313693,-73.9409534
440,St Nicholas Ave,,40.8149609,-73.9486798
327,St Nicholas Ave,,40.81184330000001,-73.95210089999999
2547,Aqueduct Ave,,40.8661533,-73.9018746
2380,Grand Ave,,40.861446,-73.90404
E,Walton Ave,65ft S/of E Fordham,40.8383387,-73.9169127
2575,Jerome Ave,,40.8654501,-73.8994688
1504,Rowland St,,40.8392684,-73.8475002
1701,St Peters Ave,,40.84160199999999,-73.8492691
1403,Blondell Ave,,40.8430312,-73.8431589
E,Tratman Ave,25ft N/of Overing St,40.83917539999999,-73.8455295
2563,Maclay Ave,,40.8428972,-73.8475334
2508,E Tremont Ave,,40.84264719999999,-73.8498434
499,E 59th St,,40.75867969999999,-73.9597541
4,E 61st St,,40.7651924,-73.9716399
501,E 81st St,,40.7727137,-73.9494484
S,E 80th St,20ft E/of East End A,40.7828647,-73.9653551
88-29,161st St,,40.7074641,-73.8003894
114-15,Sutter Ave,,40.675301,-73.82458199999999
107-15,75th St,,40.676128,-73.861327
89-02,107th Ave,,40.677943,-73.848587
S,107th Ave,15ft E/of 93rd St,40.690405,-73.805741
90-15,80th St,,40.68763999999999,-73.86082499999999
91-18,86th Ave,,40.695144,-73.85353400000001
87-85,111st St,,40.6966859,-73.83688649999999
473,E 2nd St,,40.6397057,-73.97742439999999
617,E 2nd St,,40.636155,-73.97672419999999
4224,18th Ave,,40.6314814,-73.9759268
590,E 3rd St,,40.720692,-73.9782559
205,Rugby Rd,,40.6447779,-73.9657618
301,Rugby Rd,,40.6424629,-73.96525539999999
629,Marlborough Rd,,40.6345471,-73.96294929999999
580,Marlborough Rd,,40.635971,-73.9636496
541,Marlborough Rd,,40.6367681,-73.9633396
481,Marlborough Rd,,40.6379301,-73.9635577
2764,E 66th St,,40.6050741,-73.9128578
2434,E 66th St,,40.6109281,-73.9069787
2779,Strickland Ave,,40.6073819,-73.91575139999999
2753,Strickland Ave,,40.607857,-73.915061
6226,Avenue T,,40.6172902,-73.9149132
1332,E 56th St,,40.623107,-73.921801
1332,E 56th St,,40.623107,-73.921801
5516,Avenue J,,40.6282943,-73.9224569
1829,Schenectady Ave,,40.6276741,-73.93039069999999
1777,Schenectady Ave,,40.6290829,-73.9306433
1784,Schenectady Ave,,40.6289487,-73.9311944
4709,Avenue K,,40.6258994,-73.93008069999999
2236,Schenectady Ave,,40.617326,-73.929897
2250,Schenectady Ave,,40.6169368,-73.9298506
2089,Schenectady Ave,,40.6208712,-73.92980519999999
2055,Flatbush Ave,,40.61981,-73.93342179999999
1503,E 53rd St,,40.6219745,-73.92397249999999
1503,E 53rd St,,40.6219745,-73.92397249999999
1692,E 53rd St,,40.617236,-73.924076
1724,E 53rd St,,40.6163165,-73.92396099999999
N,Avenue S,15ft W/of E 53rd St,40.6030108,-73.9615456
2230,E 65th St,,40.6145628,-73.9094131
2534,E 65th St,,40.60914,-73.908816
2676,E 65th St,,40.6069923,-73.9113881
2177,E 65th St,,40.6156018,-73.90991830000002
2014,E 65th St,,40.61804,-73.913349
1450,E 65th St,,40.618918,-73.914326
2130,E 69th St,,40.618011,-73.908436
7502,Avenue V,,40.620082,-73.9024069
E,Bergen Ave,45ft N/of Avenue T,40.62456299999999,-73.9067669
7222,Avenue W,,40.6172265,-73.90233730000001
7208,Avenue W,,40.6170161,-73.9026745
1220,E 69th St,,40.6248111,-73.9158547
1444,E 69th St,,40.621174,-73.9118249
7281,Bergen Ave,,40.62456299999999,-73.9067669
1315,E 70th St,,40.6239163,-73.9126282
1250,E 72nd St,,40.625414,-73.9130301
1175,E 72nd St,,40.626627,-73.914506
1175,E 72nd St,,40.626627,-73.914506
447,Marlborough Rd,,40.6390457,-73.96378709999999
21,Marlborough Rd,,40.6496107,-73.9657618
22,E 16th St,,40.7366387,-73.9915333
55,E 18th St,,40.7376216,-73.9890688
2101,Church Ave,,40.6504924,-73.9595858
2101,Church Ave,,40.6504924,-73.9595858
1715,E 8th St,,40.6071083,-73.96445829999999
1115,Quentin Rd,,40.6079196,-73.9613463
15,Brighton 10th Ter,,40.5809885,-73.95840679999999
15,Brighton 10th Ter,,40.5809885,-73.95840679999999
3026,Brighton 7th St,,40.5791127,-73.9613651
1366,46th St,,40.6355285,-73.98879939999999
4408,14th Ave,,40.6363934,-73.98739909999999
4509,Fort Hamilton Pkwy,,40.639887,-73.99493
1146,43rd St,,40.640347,-73.992357
1163,42nd St,,40.640922,-73.99088499999999
W,10th Ave,15ft N/of 52nd St,40.7545893,-73.9991464
1154,52nd St,,40.6350404,-73.99708629999999
1218,52nd St,,40.6342036,-73.99568599999999
1254,51st St,,40.634297,-73.9943661
5014,Fort Hamilton Pkwy,,40.6377243,-73.9989686
4416,Fort Hamilton Pkwy,,40.6406206,-73.99477929999999
24,Cook St,,40.702036,-73.943
67,Olive St,,40.71490600000001,-73.93888299999999
253,Devoe St,,40.7140043,-73.9396895
565,Lorimer St,,40.7138167,-73.9495191
605,Lorimer St,,40.7150583,-73.9497475
718,Lorimer St,,40.7184378,-73.949899
2543,Decatur Ave,,40.8623819,-73.89158019999999
2510,Valentine Ave,,40.8627669,-73.8952429
2542,Valentine Ave,,40.8635023,-73.8947736
2558,Grand Concourse,,40.8637916,-73.8955415
2180,Hughes Ave,,40.8509249,-73.88898429999999
681,E 181st St,,40.8493298,-73.8885365
756,E 181st St,,40.847778,-73.88632799999999
770,E 179th St,,40.84537470000001,-73.887411
1123,Ward Ave,,40.826915,-73.8771094
1469,West Ave,,40.8369253,-73.861694
1491,West Ave,,40.8374897,-73.8613445
58,W 46th St,,40.75697359999999,-73.9812558
308,W 46th St,,40.7598637,-73.9886736
250,W 43rd St,,40.7573677,-73.9884364
221,W 29th St,,40.7483687,-73.9938919
537,9th Ave,,40.7570901,-73.99386679999999
535,9th Ave,,40.7570645,-73.9939586
508,W 37th St,,40.756679,-73.9987591
351,W 42nd St,,40.758333,-73.991756
345,W 42nd St,,40.75827779999999,-73.9915035
480,W 42nd St,,40.7592276,-73.9952319
351,W 42nd St,,40.758333,-73.991756
159,W 53rd St,,40.7628311,-73.9816164
,W 42nd St,11th Ave,40.7608399,-73.99831999999999
470,W 42nd St,,40.7593076,-73.9952605
480,W 42nd St,,40.7592276,-73.9952319
S,W 37th St,130ft E/of 11th Ave,40.754091,-73.99207899999999
S,W 37th St,130ft E/of 11th Ave,40.754091,-73.99207899999999
465,10th Ave,,40.755792,-73.9986701
531,9th Ave,,40.7569698,-73.994039
S,W 44th St,45ft E/of 9th Ave,40.7597384,-73.9920101
250,W 43rd St,,40.7573677,-73.9884364
111,W 44th St,,40.7566076,-73.9840187
110,W 44th St,,40.7563624,-73.9839997
S,W 44th St,100ft E/of 8th Ave,40.7589526,-73.98982560000002
45,W 57th St,,40.7642019,-73.9764232
76,9th Ave,,40.7417806,-74.00450119999999
N,W 15th St,25ft W/of 5th Ave,40.75594359999999,-73.9801871
10,E 14th St,,40.7354906,-73.9931801
E,Washington St,5ft S/of W 13th St,40.7228661,-74.0104589
311,E 14th St,,40.7323219,-73.9842196
164,W 36th St,,40.7520072,-73.98951149999999
,E 135TH ST (W/B) @ 3,RD AVE,40.7589456,-73.96743769999999
,WILLIAMSBURG ST (S/B,) @ FLUSHING AVE,40.7112947,-73.9350365
,3RD AVE (S/B) @ E 13,5TH ST,40.7324435,-73.9958501
,ATLANTIC AVE (E/B) @,BEDFORD AVE,40.678278,-73.9529179
,GRAND CONCOURSE (N/B,) @ E 162ND ST,40.8278259,-73.9215944
,5TH AVE (S/B) @ 40TH,ST,40.752124,-73.981083
,ALLERTON AVE (E/B) @,WHITE PLAINS RD,40.8665979,-73.8669476
